q1_left,q2_left,q3_left,q4_left,q5_left,q6_left,q7_left,q1_right,q2_right,q3_right,q4_right,q5_right,q6_right,q7_right
0.411,-0.735,-0.497,-1.98,-0.33,1.333,0.765,-0.279,-0.791,0.489,-2.283,0.319,1.563,0.801
0.411,-0.735,-0.497,-1.98,-0.33,1.333,0.765,-0.28,-0.791,0.491,-2.282,0.321,1.563,0.801
0.411,-0.735,-0.497,-1.98,-0.33,1.333,0.765,-0.282,-0.791,0.493,-2.281,0.322,1.563,0.801
0.411,-0.735,-0.497,-1.979,-0.33,1.332,0.765,-0.283,-0.791,0.495,-2.281,0.324,1.563,0.802
0.411,-0.735,-0.497,-1.979,-0.33,1.332,0.765,-0.285,-0.791,0.497,-2.28,0.325,1.563,0.802
0.411,-0.735,-0.497,-1.979,-0.33,1.332,0.765,-0.286,-0.791,0.499,-2.279,0.327,1.563,0.802
0.411,-0.735,-0.497,-1.979,-0.33,1.332,0.765,-0.288,-0.791,0.502,-2.279,0.328,1.563,0.802
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.765,-0.289,-0.792,0.504,-2.278,0.33,1.563,0.802
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.765,-0.291,-0.792,0.506,-2.278,0.331,1.563,0.802
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.292,-0.792,0.508,-2.277,0.333,1.562,0.802
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.294,-0.792,0.51,-2.276,0.334,1.562,0.803
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.296,-0.792,0.512,-2.276,0.336,1.562,0.803
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.297,-0.792,0.515,-2.275,0.337,1.562,0.803
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.299,-0.792,0.517,-2.275,0.339,1.562,0.803
0.412,-0.735,-0.497,-1.979,-0.331,1.332,0.764,-0.3,-0.792,0.519,-2.274,0.34,1.562,0.803
0.413,-0.735,-0.498,-1.979,-0.332,1.332,0.764,-0.302,-0.793,0.521,-2.273,0.342,1.562,0.803
0.413,-0.735,-0.498,-1.979,-0.332,1.332,0.764,-0.303,-0.793,0.523,-2.273,0.343,1.562,0.803
0.413,-0.735,-0.498,-1.979,-0.332,1.332,0.764,-0.305,-0.793,0.525,-2.272,0.345,1.562,0.804
0.413,-0.735,-0.498,-1.979,-0.332,1.332,0.764,-0.306,-0.793,0.528,-2.272,0.346,1.562,0.804
0.413,-0.735,-0.498,-1.979,-0.332,1.331,0.764,-0.308,-0.793,0.53,-2.271,0.348,1.562,0.804
0.413,-0.735,-0.498,-1.979,-0.332,1.331,0.764,-0.309,-0.793,0.532,-2.27,0.349,1.562,0.804
0.413,-0.735,-0.498,-1.979,-0.332,1.331,0.763,-0.311,-0.793,0.534,-2.27,0.351,1.561,0.804
0.413,-0.735,-0.498,-1.979,-0.332,1.331,0.763,-0.312,-0.793,0.536,-2.269,0.352,1.561,0.804
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.314,-0.794,0.538,-2.268,0.354,1.561,0.804
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.315,-0.794,0.541,-2.268,0.355,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.317,-0.794,0.543,-2.267,0.357,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.318,-0.794,0.545,-2.267,0.358,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.32,-0.794,0.547,-2.266,0.36,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.322,-0.794,0.549,-2.265,0.362,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.323,-0.794,0.551,-2.265,0.363,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.325,-0.794,0.553,-2.264,0.365,1.561,0.805
0.414,-0.735,-0.498,-1.979,-0.333,1.331,0.763,-0.326,-0.794,0.556,-2.264,0.366,1.561,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.331,0.763,-0.328,-0.795,0.558,-2.263,0.368,1.561,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.331,0.763,-0.329,-0.795,0.56,-2.262,0.369,1.561,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.331,0.762,-0.331,-0.795,0.562,-2.262,0.371,1.56,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.331,0.762,-0.332,-0.795,0.564,-2.261,0.372,1.56,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.33,0.762,-0.334,-0.795,0.566,-2.26,0.374,1.56,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.33,0.762,-0.335,-0.795,0.569,-2.26,0.375,1.56,0.806
0.415,-0.735,-0.498,-1.979,-0.334,1.33,0.762,-0.337,-0.795,0.571,-2.259,0.377,1.56,0.807
0.415,-0.735,-0.498,-1.979,-0.334,1.33,0.762,-0.338,-0.795,0.573,-2.259,0.378,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.34,-0.796,0.575,-2.258,0.38,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.341,-0.796,0.577,-2.257,0.381,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.343,-0.796,0.579,-2.257,0.383,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.344,-0.796,0.582,-2.256,0.384,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.346,-0.796,0.584,-2.256,0.386,1.56,0.807
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.762,-0.348,-0.796,0.586,-2.255,0.387,1.56,0.808
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.761,-0.349,-0.796,0.588,-2.254,0.389,1.559,0.808
0.416,-0.735,-0.499,-1.979,-0.335,1.33,0.761,-0.351,-0.796,0.59,-2.254,0.39,1.559,0.808
0.417,-0.735,-0.499,-1.979,-0.336,1.33,0.761,-0.352,-0.797,0.592,-2.253,0.392,1.559,0.808
0.417,-0.735,-0.499,-1.979,-0.336,1.33,0.761,-0.354,-0.797,0.595,-2.253,0.393,1.559,0.808
0.417,-0.735,-0.499,-1.979,-0.336,1.33,0.761,-0.355,-0.797,0.597,-2.252,0.395,1.559,0.808
0.417,-0.735,-0.499,-1.979,-0.336,1.33,0.761,-0.357,-0.797,0.599,-2.251,0.396,1.559,0.808
0.417,-0.735,-0.499,-1.978,-0.336,1.329,0.761,-0.358,-0.797,0.601,-2.251,0.398,1.559,0.809
0.417,-0.735,-0.499,-1.978,-0.336,1.329,0.761,-0.36,-0.797,0.603,-2.25,0.399,1.559,0.809
0.417,-0.735,-0.499,-1.978,-0.336,1.329,0.761,-0.361,-0.797,0.605,-2.249,0.401,1.559,0.809
0.417,-0.735,-0.499,-1.978,-0.336,1.329,0.761,-0.363,-0.797,0.608,-2.249,0.402,1.559,0.809
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.761,-0.364,-0.798,0.61,-2.248,0.404,1.559,0.809
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.761,-0.366,-0.798,0.612,-2.248,0.405,1.559,0.809
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.367,-0.798,0.614,-2.247,0.407,1.558,0.809
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.369,-0.798,0.616,-2.246,0.408,1.558,0.81
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.371,-0.798,0.618,-2.246,0.41,1.558,0.81
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.372,-0.798,0.621,-2.245,0.411,1.558,0.81
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.374,-0.798,0.623,-2.245,0.413,1.558,0.81
0.418,-0.735,-0.499,-1.978,-0.337,1.329,0.76,-0.375,-0.798,0.625,-2.244,0.414,1.558,0.81
0.419,-0.735,-0.5,-1.978,-0.338,1.329,0.76,-0.377,-0.799,0.627,-2.243,0.416,1.558,0.81
0.419,-0.735,-0.5,-1.978,-0.338,1.329,0.76,-0.378,-0.799,0.629,-2.243,0.417,1.558,0.81
0.419,-0.735,-0.5,-1.978,-0.338,1.329,0.76,-0.38,-0.799,0.631,-2.242,0.419,1.558,0.811
0.419,-0.735,-0.5,-1.978,-0.338,1.329,0.76,-0.381,-0.799,0.634,-2.242,0.42,1.558,0.811
0.419,-0.735,-0.5,-1.978,-0.338,1.328,0.76,-0.383,-0.799,0.636,-2.241,0.422,1.558,0.811
0.419,-0.735,-0.5,-1.978,-0.338,1.328,0.76,-0.384,-0.799,0.638,-2.24,0.423,1.558,0.811
0.419,-0.735,-0.5,-1.978,-0.338,1.328,0.759,-0.386,-0.799,0.64,-2.24,0.425,1.557,0.811
0.419,-0.735,-0.5,-1.978,-0.338,1.328,0.759,-0.387,-0.799,0.642,-2.239,0.426,1.557,0.811
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.389,-0.8,0.644,-2.238,0.428,1.557,0.811
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.39,-0.8,0.647,-2.238,0.429,1.557,0.812
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.392,-0.8,0.649,-2.237,0.431,1.557,0.812
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.393,-0.8,0.651,-2.237,0.432,1.557,0.812
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.395,-0.8,0.653,-2.236,0.434,1.557,0.812
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.397,-0.8,0.655,-2.235,0.436,1.557,0.812
0.42,-0.735,-0.5,-1.978,-0.339,1.328,0.759,-0.398,-0.8,0.657,-2.235,0.437,1.557,0.812
