q1_left,q2_left,q3_left,q4_left,q5_left,q6_left,q7_left,q1_right,q2_right,q3_right,q4_right,q5_right,q6_right,q7_right
-0.174,0.029,-0.167,-1.64,0.003,1.66,0.746,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,0.015,-0.167,-1.654,0.003,1.66,0.746,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,0.006,-0.167,-1.662,0.003,1.659,0.745,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.005,-0.167,-1.67,0.002,1.66,0.744,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.018,-0.167,-1.681,0.002,1.66,0.744,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.03,-0.167,-1.69,0.002,1.66,0.743,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.037,-0.167,-1.692,0.002,1.66,0.743,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.041,-0.168,-1.692,0.002,1.66,0.742,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.044,-0.168,-1.692,0.002,1.66,0.741,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.046,-0.168,-1.692,0.002,1.66,0.741,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.174,-0.045,-0.168,-1.692,0.002,1.66,0.74,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.049,-0.168,-1.701,0.002,1.66,0.739,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.055,-0.168,-1.713,0.002,1.66,0.739,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.059,-0.168,-1.724,0.002,1.66,0.738,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.065,-0.168,-1.735,0.002,1.661,0.737,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.074,-0.168,-1.753,0.001,1.661,0.737,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.082,-0.168,-1.766,0.001,1.661,0.736,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.087,-0.168,-1.773,0.001,1.661,0.736,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.095,-0.168,-1.784,0.001,1.662,0.735,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.104,-0.168,-1.794,0.001,1.662,0.734,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.175,-0.111,-0.169,-1.8,0.001,1.662,0.734,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.116,-0.169,-1.8,0.0,1.662,0.733,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.12,-0.169,-1.8,0.0,1.662,0.733,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.127,-0.169,-1.804,0.0,1.663,0.732,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.136,-0.169,-1.813,-0.0,1.663,0.731,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.146,-0.169,-1.821,-0.0,1.663,0.731,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.176,-0.156,-0.169,-1.831,-0.001,1.665,0.73,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.177,-0.169,-0.169,-1.845,-0.003,1.666,0.73,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.177,-0.181,-0.169,-1.856,-0.005,1.666,0.729,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.178,-0.187,-0.17,-1.86,-0.006,1.666,0.729,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.179,-0.19,-0.17,-1.86,-0.006,1.666,0.728,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.18,-0.194,-0.171,-1.863,-0.007,1.666,0.727,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.181,-0.201,-0.171,-1.87,-0.009,1.667,0.727,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.182,-0.207,-0.172,-1.878,-0.011,1.667,0.726,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.183,-0.211,-0.173,-1.882,-0.012,1.667,0.726,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.183,-0.213,-0.174,-1.883,-0.012,1.667,0.725,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.184,-0.216,-0.174,-1.888,-0.013,1.668,0.724,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.185,-0.223,-0.174,-1.899,-0.015,1.67,0.724,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.185,-0.231,-0.174,-1.91,-0.016,1.67,0.723,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.186,-0.241,-0.174,-1.923,-0.018,1.67,0.723,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.186,-0.253,-0.174,-1.94,-0.021,1.67,0.722,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.187,-0.262,-0.174,-1.951,-0.022,1.67,0.722,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.188,-0.267,-0.175,-1.954,-0.023,1.67,0.721,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.189,-0.27,-0.176,-1.954,-0.023,1.67,0.72,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.189,-0.271,-0.176,-1.954,-0.024,1.67,0.72,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.19,-0.272,-0.177,-1.954,-0.024,1.67,0.719,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.19,-0.275,-0.178,-1.957,-0.025,1.67,0.717,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.191,-0.28,-0.178,-1.963,-0.027,1.67,0.717,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.191,-0.288,-0.178,-1.973,-0.029,1.671,0.716,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.191,-0.301,-0.178,-1.987,-0.031,1.671,0.716,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.193,-0.314,-0.178,-2.001,-0.033,1.671,0.715,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.194,-0.324,-0.178,-2.009,-0.034,1.671,0.714,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.196,-0.335,-0.178,-2.017,-0.036,1.671,0.714,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.198,-0.345,-0.179,-2.022,-0.038,1.671,0.713,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.199,-0.352,-0.18,-2.024,-0.039,1.671,0.713,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.2,-0.358,-0.181,-2.024,-0.04,1.671,0.712,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.201,-0.362,-0.182,-2.024,-0.04,1.671,0.712,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.202,-0.364,-0.183,-2.024,-0.04,1.671,0.711,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.203,-0.367,-0.184,-2.026,-0.041,1.671,0.71,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.204,-0.372,-0.184,-2.033,-0.043,1.671,0.71,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.204,-0.377,-0.184,-2.039,-0.044,1.671,0.709,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.381,-0.184,-2.044,-0.045,1.671,0.709,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.384,-0.184,-2.048,-0.045,1.671,0.708,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.387,-0.184,-2.052,-0.045,1.671,0.707,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.389,-0.184,-2.054,-0.046,1.671,0.707,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.392,-0.183,-2.057,-0.046,1.671,0.706,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.395,-0.18,-2.061,-0.046,1.671,0.706,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.399,-0.176,-2.064,-0.046,1.671,0.705,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.401,-0.172,-2.066,-0.046,1.671,0.705,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.403,-0.169,-2.066,-0.046,1.671,0.704,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.403,-0.166,-2.066,-0.047,1.671,0.704,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.405,-0.163,-2.067,-0.047,1.672,0.703,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.205,-0.407,-0.16,-2.07,-0.047,1.672,0.703,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.204,-0.409,-0.157,-2.072,-0.047,1.672,0.702,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.204,-0.411,-0.154,-2.074,-0.047,1.672,0.702,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.203,-0.412,-0.153,-2.075,-0.047,1.672,0.702,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.202,-0.413,-0.152,-2.075,-0.047,1.672,0.701,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.202,-0.413,-0.152,-2.075,-0.048,1.672,0.699,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.202,-0.413,-0.152,-2.075,-0.048,1.672,0.698,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.201,-0.415,-0.15,-2.078,-0.048,1.672,0.696,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.201,-0.417,-0.148,-2.082,-0.048,1.672,0.696,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.201,-0.421,-0.145,-2.086,-0.048,1.672,0.696,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.201,-0.426,-0.14,-2.092,-0.048,1.672,0.695,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.199,-0.43,-0.135,-2.096,-0.048,1.672,0.695,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.197,-0.435,-0.128,-2.101,-0.048,1.672,0.695,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.193,-0.44,-0.122,-2.104,-0.048,1.672,0.694,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.188,-0.442,-0.116,-2.105,-0.048,1.672,0.694,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.185,-0.445,-0.108,-2.106,-0.048,1.672,0.694,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.181,-0.448,-0.101,-2.106,-0.048,1.672,0.693,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.177,-0.45,-0.095,-2.107,-0.048,1.672,0.693,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.173,-0.452,-0.091,-2.107,-0.048,1.672,0.693,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.171,-0.453,-0.089,-2.107,-0.048,1.672,0.692,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.454,-0.086,-2.108,-0.048,1.672,0.692,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.455,-0.085,-2.11,-0.048,1.672,0.692,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.457,-0.084,-2.113,-0.048,1.672,0.691,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.459,-0.083,-2.116,-0.048,1.672,0.691,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.461,-0.082,-2.12,-0.048,1.672,0.691,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.463,-0.079,-2.123,-0.047,1.671,0.691,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.17,-0.464,-0.077,-2.125,-0.047,1.671,0.691,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.169,-0.464,-0.075,-2.125,-0.047,1.671,0.69,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.168,-0.464,-0.073,-2.125,-0.047,1.671,0.69,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.168,-0.464,-0.071,-2.126,-0.047,1.671,0.69,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.167,-0.466,-0.068,-2.127,-0.047,1.671,0.69,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.166,-0.467,-0.064,-2.127,-0.047,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.164,-0.469,-0.061,-2.129,-0.046,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.162,-0.472,-0.056,-2.131,-0.046,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.159,-0.475,-0.051,-2.133,-0.046,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.157,-0.477,-0.045,-2.135,-0.044,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.154,-0.48,-0.039,-2.137,-0.042,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.15,-0.483,-0.033,-2.138,-0.039,1.671,0.689,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.146,-0.484,-0.028,-2.138,-0.038,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.143,-0.485,-0.025,-2.138,-0.037,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.141,-0.485,-0.022,-2.138,-0.037,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.14,-0.485,-0.021,-2.138,-0.036,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.14,-0.486,-0.021,-2.139,-0.035,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.14,-0.486,-0.021,-2.139,-0.034,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.14,-0.486,-0.021,-2.14,-0.033,1.671,0.688,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.139,-0.486,-0.019,-2.141,-0.031,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.139,-0.487,-0.016,-2.142,-0.029,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.139,-0.488,-0.012,-2.144,-0.027,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.139,-0.49,-0.008,-2.145,-0.026,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.138,-0.491,-0.002,-2.146,-0.023,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.135,-0.492,0.003,-2.147,-0.021,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.131,-0.493,0.007,-2.148,-0.019,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.128,-0.494,0.011,-2.148,-0.018,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.124,-0.495,0.015,-2.148,-0.018,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.123,-0.495,0.017,-2.148,-0.017,1.671,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.122,-0.495,0.019,-2.148,-0.017,1.67,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.121,-0.495,0.019,-2.149,-0.016,1.67,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.149,-0.015,1.67,0.687,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.783,0.0,-2.354,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.777,0.0,-2.35,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.769,0.0,-2.346,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.759,0.0,-2.34,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.745,0.0,-2.331,0.0,1.571,0.785
-0.121,-0.495,0.018,-2.15,-0.014,1.67,0.687,-0.0,-0.73,0.0,-2.323,0.0,1.572,0.785
-0.121,-0.495,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.713,0.0,-2.313,0.0,1.573,0.785
-0.121,-0.495,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.696,0.0,-2.305,0.0,1.577,0.785
-0.121,-0.495,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.684,0.0,-2.302,0.0,1.583,0.785
-0.121,-0.495,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.673,0.0,-2.301,0.0,1.587,0.785
-0.121,-0.495,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.662,0.0,-2.297,0.0,1.589,0.785
-0.121,-0.496,0.018,-2.151,-0.013,1.67,0.687,-0.0,-0.653,0.0,-2.295,0.0,1.591,0.785
-0.121,-0.496,0.018,-2.151,-0.012,1.67,0.686,-0.0,-0.644,0.0,-2.29,0.0,1.592,0.785
-0.121,-0.496,0.018,-2.151,-0.012,1.67,0.686,-0.0,-0.633,0.0,-2.281,0.0,1.592,0.785
-0.121,-0.496,0.018,-2.151,-0.012,1.67,0.686,-0.0,-0.623,0.0,-2.273,0.0,1.595,0.785
-0.121,-0.496,0.017,-2.151,-0.012,1.669,0.686,-0.0,-0.618,0.0,-2.268,0.0,1.599,0.785
-0.121,-0.496,0.017,-2.151,-0.012,1.669,0.686,-0.0,-0.616,0.0,-2.267,0.0,1.604,0.785
-0.121,-0.496,0.017,-2.152,-0.012,1.669,0.686,-0.0,-0.617,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.618,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.619,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.621,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.623,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.624,0.0,-2.267,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.623,0.0,-2.264,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.011,1.669,0.686,-0.0,-0.617,0.0,-2.255,0.0,1.606,0.785
-0.121,-0.496,0.017,-2.152,-0.01,1.669,0.686,-0.0,-0.61,0.0,-2.245,0.0,1.607,0.785
-0.121,-0.496,0.017,-2.152,-0.01,1.669,0.686,-0.0,-0.597,0.0,-2.23,0.0,1.607,0.785
-0.121,-0.496,0.017,-2.152,-0.01,1.669,0.686,-0.0,-0.583,0.0,-2.216,0.0,1.611,0.785
-0.121,-0.496,0.017,-2.152,-0.01,1.669,0.686,-0.0,-0.572,0.0,-2.208,0.0,1.619,0.785
-0.121,-0.496,0.017,-2.153,-0.01,1.669,0.686,-0.0,-0.566,0.0,-2.206,0.0,1.627,0.785
-0.121,-0.496,0.017,-2.153,-0.01,1.669,0.686,-0.0,-0.561,0.0,-2.207,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.01,1.669,0.686,-0.0,-0.558,0.0,-2.207,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.01,1.669,0.686,-0.0,-0.556,0.0,-2.206,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.551,0.0,-2.203,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.546,0.0,-2.201,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.538,0.0,-2.196,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.526,0.0,-2.185,0.0,1.63,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.513,0.0,-2.174,0.0,1.632,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.504,0.0,-2.168,0.0,1.635,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.498,0.0,-2.168,0.0,1.639,0.785
-0.121,-0.496,0.017,-2.153,-0.009,1.669,0.686,-0.0,-0.495,0.0,-2.167,0.0,1.64,0.785
-0.121,-0.496,0.017,-2.153,-0.008,1.669,0.686,-0.0,-0.489,0.0,-2.163,0.0,1.64,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.482,0.0,-2.157,0.0,1.64,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.476,0.0,-2.153,0.0,1.64,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.473,0.0,-2.151,0.0,1.641,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.471,0.0,-2.151,0.0,1.642,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.47,0.0,-2.15,0.0,1.642,0.785
-0.121,-0.496,0.017,-2.154,-0.008,1.669,0.686,-0.0,-0.465,0.0,-2.143,0.0,1.642,0.785
-0.121,-0.496,0.016,-2.154,-0.008,1.669,0.686,-0.0,-0.457,0.0,-2.132,0.0,1.642,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.45,0.0,-2.123,0.0,1.644,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.445,0.0,-2.118,0.0,1.647,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.444,0.0,-2.118,0.0,1.65,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.441,0.0,-2.114,0.0,1.651,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.434,0.0,-2.106,0.0,1.651,0.785
-0.121,-0.496,0.016,-2.154,-0.007,1.668,0.686,-0.0,-0.426,0.0,-2.097,0.0,1.651,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.413,0.0,-2.083,0.0,1.651,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.399,0.0,-2.068,0.0,1.652,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.387,0.0,-2.058,0.0,1.656,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.373,0.0,-2.046,0.0,1.657,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.36,0.0,-2.037,0.0,1.659,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.351,0.0,-2.035,0.0,1.662,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.345,0.0,-2.035,0.0,1.663,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.341,0.0,-2.035,0.0,1.663,0.785
-0.121,-0.496,0.016,-2.155,-0.006,1.668,0.686,-0.0,-0.339,0.0,-2.035,0.0,1.663,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.341,0.0,-2.035,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.343,0.0,-2.036,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.345,0.0,-2.036,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.347,0.0,-2.035,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.348,0.0,-2.035,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.35,0.0,-2.035,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.155,-0.005,1.668,0.686,-0.0,-0.349,0.0,-2.032,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.156,-0.005,1.668,0.685,-0.0,-0.343,0.0,-2.024,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.156,-0.005,1.668,0.685,-0.0,-0.337,0.0,-2.015,0.0,1.664,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.331,0.0,-2.009,0.0,1.665,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.328,0.0,-2.008,0.0,1.665,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.326,0.0,-2.008,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.324,0.0,-2.008,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.323,0.0,-2.008,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.317,0.0,-2.001,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.309,0.0,-1.992,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.301,0.0,-1.983,0.0,1.666,0.785
-0.121,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.296,0.0,-1.979,0.0,1.667,0.785
-0.12,-0.496,0.016,-2.156,-0.004,1.668,0.685,-0.0,-0.293,0.0,-1.979,0.0,1.667,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.291,0.0,-1.979,0.0,1.667,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.29,0.0,-1.979,0.0,1.667,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.286,0.0,-1.975,0.0,1.668,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.279,0.0,-1.966,0.0,1.668,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.272,0.0,-1.956,0.0,1.668,0.785
-0.12,-0.496,0.016,-2.156,-0.003,1.667,0.685,-0.0,-0.267,0.0,-1.95,0.0,1.668,0.785
